player_name,country,team,total_rounds,kd,rating,game
W4thena,Turkey,Reject$ Fe,830,1.24,1.18,Valorant
SweetieJC,Cambodia,AG Esports,702,0.97,1.02,Valorant
Stig,Canada,UnitedERA,1941,0.96,0.95,Valorant
yam,Australia,Renegades,14003,1.07,1.03,CSGO
Delend,Thailand,NongWaen,2424,0.88,0.92,Valorant
Skuder,Brazil,Skyline Rebaixado,412,0.99,0.97,Valorant
neptune,United States,Ghost,13218,1.0,0.99,CSGO
Spiidi,Germany,Sprout,48920,1.0,0.98,CSGO
tsack,Greece,Team Queso,417,1.22,1.05,Valorant
r1d3r,Romania,Nexus,3943,0.93,0.94,CSGO
Nadie,Latin America,WateFox eSport,324,0.99,1.02,Valorant
zepher,Japan,REJECT,367,1.13,1.06,Valorant
Chef,World,Team Cruelty,302,1.28,1.07,Valorant
KLF,Brunei,Goodfellas Gaming,480,0.87,0.85,Valorant
Twixie,Finland,KOVA,16761,0.94,0.94,CSGO
Manbow,Canada,Pulsar,480,0.81,0.8,Valorant
Missa,France,Besiktas,2738,1.07,1.03,CSGO
Barken,Sweden,Rogue Academy,3632,0.93,0.94,CSGO
PadangRice,Indonesia,Somnium Esports,870,0.96,0.98,Valorant
Sico,New Zealand,Renegades,20947,1.3,1.16,CSGO
nAvarro,Mexico,Goat Crew,676,1.0,1.0,Valorant
Nyx,Indonesia,Team Altitude,636,1.1,1.13,Valorant
Kvik,Lithuania,Quantum Bellator Fire,20389,0.95,0.96,CSGO
Ecard,Brazil,Improvisad0,686,1.02,1.02,Valorant
leman,Poland,AGO,9212,0.98,0.97,CSGO
rsT,Brazil,Carecancia,2517,1.13,0.96,Valorant
decent,Sweden,Torpedo,5612,0.92,0.92,CSGO
rezy,Saudi Arabia,Tuwaiq,3432,0.93,0.91,Valorant
leelee,United States,Gen.G Black,556,0.98,0.95,Valorant
Aryu,Philippines,Affinity Esports,4452,0.91,0.87,Valorant
Mikasa,Indonesia,Team Frog,335,1.11,1.15,Valorant
pamposa,World,Maleficas,702,0.81,0.84,Valorant
GuiMa,Brazil,Improvisad0,347,1.07,1.01,Valorant
IyeN,Australia,Corvidae,9102,1.04,1.04,CSGO
Kuya,United States,OutAimed,764,0.68,0.7,Valorant
insider,Russia,KPI Gaming,551,1.08,0.99,Valorant
siraphop,Thailand,47 Gaming,718,1.21,1.14,Valorant
MrFaliN,Turkey,Futbolist,1143,1.12,1.06,Valorant
pwN3D,Spain,ILLMATIC,660,0.81,0.86,Valorant
Chanformer,Great Britain,BBBongos,860,1.22,1.12,Valorant
alyaL,Vietnam,Trinity Five,1707,1.04,1.1,Valorant
DRAGziKW,Brazil,OSGUGU,675,0.78,0.79,Valorant
RIWADEN,Turkey,JUDGE2WORLD,350,0.98,0.99,Valorant
Nubstir,Canada,goofy gremlins,432,0.97,0.95,Valorant
Pr0phie,Philippines,Nearest Airport,1241,1.04,1.01,Valorant
CrayZ,Argentina,Pharaoh Esports,524,1.32,1.21,Valorant
Jangler,United States,Team Basilisk,2066,1.08,1.02,Valorant
JazzPimp,United States,Recon 5,6491,0.96,0.97,CSGO
mystral-,Malaysia,Siberius,598,0.94,0.95,Valorant
mawth,Brazil,WePlayGames,5774,1.06,1.04,CSGO
AltM,China,DingFeng Gaming,1683,1.03,1.11,Valorant
Mashmello,Thailand,Daytrade Gaming Nursery,383,1.02,0.95,Valorant
ScreaM,Belgium,Envy,37087,1.13,1.09,CSGO
iyen,Australia,Soniqs,887,1.07,1.01,Valorant
Jukebox,United States,Hidden Fang,1678,0.86,0.85,Valorant
faveN,Germany,Sprout,31129,1.13,1.08,CSGO
JDC,Germany,mouz NXT,8568,1.02,1.02,CSGO
spyleadeR,Bulgaria,E-frag.net,23002,1.01,1.01,CSGO
cky,Canada,Rated Gaming,464,1.04,1.0,Valorant
Bunnyhuh,United States,STAY CALM,936,1.04,1.08,Valorant
Daimyo,Canada,Luck,338,0.87,0.91,Valorant
rallen,Poland,AGO,44052,1.1,1.05,CSGO
SEIDER,Denmark,Alliance,900,1.08,1.05,Valorant
Noisy,Vietnam,5 Ravens,954,1.1,1.1,Valorant
Cab8ts,United States,Echo Alternative,368,1.12,1.08,Valorant
Maluk3,Brazil,TeamOne,22846,1.08,1.03,CSGO
miniature,United States,Soniqs,1018,1.1,1.02,Valorant
aimhunterr,United Arab Emirates,Team Duelist,695,1.14,1.09,Valorant
nettik,New Zealand,Rooster,6182,1.2,1.15,CSGO
MR R3D,Bangladesh,M1syl & friends,384,0.92,0.91,Valorant
THEE,Thailand,FULL SENSE,1223,1.14,0.95,Valorant
jade,Great Britain,UNtapped,649,1.0,1.07,Valorant
bzt,Hungary,HoP,2768,0.93,0.93,CSGO
clawdia,United States,CLG Red,1992,1.12,1.01,Valorant
AGB,Canada,Gx,489,0.76,0.76,Valorant
SpyDaemoN,Brazil,Black Dragons,3772,0.88,0.89,CSGO
heessh,Great Britain,your nan on toast,1722,0.97,0.94,Valorant
R4VE,Russia,de_prodigy,1074,0.98,1.01,Valorant
holzt,Denmark,No Problem!,8750,0.93,0.94,CSGO
2w1ns,France,XYZ,408,1.12,1.03,Valorant
s4,Ukraine,EC Kyiv,3696,1.15,1.09,CSGO
mindfreak,Indonesia,BOOM,3271,1.03,1.02,CSGO
cuppycake,Thailand,Vigens,512,1.22,1.1,Valorant
sSef,Canada,Ye,2702,0.98,0.97,Valorant
Lolo,Canada,NonChalant VillainZ,502,0.8,0.87,Valorant
tiburci0,Brazil,DETONA,9487,1.07,1.01,CSGO
Robz so good,Europe,Küçükçekmece Espor,316,1.11,1.07,Valorant
Flashii,Thailand,FirstTime,834,1.25,1.22,Valorant
tamir,Mongolia,D13,6296,0.8,0.84,CSGO
sae,Vietnam,The 11,2511,1.15,1.1,Valorant
demek,Poland,ECHO,832,1.06,1.08,Valorant
Blomster,Finland,Limitless,326,1.12,0.92,Valorant
MungusTheGiant,United States,Lionheart Esports,399,0.92,0.91,Valorant
Zerocool,Jordan,Chosen5,3356,0.9,0.92,CSGO
Cud,Indonesia,Bigetron Arctic,681,1.19,1.12,Valorant
KHTEX,Brazil,Paquetá,14745,1.1,1.05,CSGO
RiickyC,Great Britain,Motif Esports,836,1.15,1.19,Valorant
r1zzlee,Belarus,Team adin,426,1.31,1.15,Valorant
oreopheliaa,Indonesia,Celeste,1392,1.19,1.08,Valorant
AlviN,Sri Lanka,Tenacity,378,0.85,0.88,Valorant
Suga,Indonesia,NXLG Academy,758,0.97,0.99,Valorant
Marek,Taiwan,After,10245,0.99,0.98,CSGO
Maju,Canada,Lionheart Esports,312,0.77,0.8,Valorant
oSuhnny,United States,OutAimed,804,0.97,0.99,Valorant
daps,Canada,NRG,27019,0.87,0.87,CSGO
Maybe,Canada,Team Noire,516,0.76,0.82,Valorant
FeTiSh,Denmark,Dignitas,6057,0.86,0.86,CSGO
dangeR,Australia,Paradox,5385,0.96,0.96,CSGO
aNNja,Serbia,Guild X,863,1.54,1.41,Valorant
Scarlett,Thailand,Aricat Esport,446,1.22,1.25,Valorant
Murillo,Canada,Hidden Fang,1426,1.35,1.26,Valorant
LogaN,France,Team BDS,591,1.11,1.02,Valorant
Astroo,United Kingdom,Fierce,4796,0.93,0.93,CSGO
tabseN,Germany,BIG,46826,1.05,1.05,CSGO
Tuurtle,Brazil,Bravos,14708,1.02,1.01,CSGO
invy,Philippines,Oasis Gaming,549,1.28,1.2,Valorant
f4stzin,Brazil,Yeah,9085,0.96,0.97,CSGO
minemosynE,Turkey,BBL Queens,544,1.03,1.03,Valorant
markes,Germany,Noodle Arm Athletes,1284,0.95,1.04,Valorant
sayoo,Indonesia,Bigetron Arctic,681,1.21,1.13,Valorant
Soulmy,Argentina,Solo,310,0.81,0.86,Valorant
micr0,Philippines,South Built Esports,506,0.91,0.92,Valorant
denis,Germany,Sprout,48452,0.95,0.95,CSGO
Delishous,Canada,Victorem Esports,540,0.96,1.0,Valorant
Cyn,Canada,Team Kittenz,337,1.0,1.07,Valorant
Sayonara,France,Mix Power,915,1.13,1.15,Valorant
nhl,Argentina,Coscu Army,4398,0.91,0.92,CSGO
tonyblack,Russia,Spirit,21699,0.95,0.94,CSGO
Genuine,United States,AIMPUNCH.,749,0.89,0.98,Valorant
plat,Portugal,eXploit,4586,1.0,0.98,CSGO
Stix,Poland,Solo,1108,1.12,1.05,Valorant
nat1,Brazil,Team Liquid BR,625,0.97,0.99,Valorant
Famouz,Indonesia,Persija Esports,837,1.27,1.21,Valorant
kaz,Mongolia,Checkmate,3821,0.99,0.99,CSGO
Vizzz,Vietnam,Team Big BAAM,552,0.99,1.02,Valorant
starkiller,Romania,Invictus Aquilas,3717,0.89,0.89,CSGO
GRAMPZ,United States,Mask Off,4642,0.86,0.87,CSGO
Droppin,Canada,Dix Squad,1304,0.74,0.85,Valorant
kotk,Vietnam,UTM,2648,0.87,0.88,CSGO
aune,Finland,SJ,5856,0.89,0.9,CSGO
welyy,Canada,Solo,985,1.04,1.04,Valorant
buue,Israel,Smoke Criminals,4015,1.06,1.04,CSGO
Typos,Denmark,Ambush,3270,0.82,0.85,CSGO
Churraaaa,Chile,Undead BK,683,1.0,0.99,Valorant
Jduh,Turkey,TFT DEMONZ,340,1.27,1.14,Valorant
lazee,United States,Team Reckaroo,1771,1.02,1.03,Valorant
ouki,Hungary,Team Progress,1794,1.07,1.07,Valorant
rCk,Finland,Geekay Esports,542,1.02,1.07,Valorant
biANcaLOL,Brazil,Imperium Nyx,321,1.04,1.09,Valorant
VARES,Spain,Real Betis,393,1.28,1.09,Valorant
neptuNo,Spain,Case Esports,812,1.0,0.88,Valorant
xZe,Thailand,Team NKT,758,1.09,1.05,Valorant
Medicie,United States,Team X,928,0.85,0.88,Valorant
Avezz,World,Team RA'AD,511,1.36,1.27,Valorant
Raven,Latin America,Goat Crew,508,0.83,0.85,Valorant
mnL,Germany,ALTERNATE aTTaX,3912,0.97,0.97,CSGO
peet,Poland,AGG,9993,1.01,1.0,CSGO
ANARP,Indonesia,Canine 9,322,0.84,0.8,Valorant
KLOPZ,Indonesia,Edan Team,1245,0.96,0.93,Valorant
fanatyk,Poland,AVEZ,2713,0.88,0.89,CSGO
alike,India,Level 5,1160,1.19,1.18,Valorant
syrsoN,Germany,BIG,41316,1.16,1.09,CSGO
OYKU,Turkey,Supermassive Blaze Female,1170,1.17,1.09,Valorant
KHaaLiD,Saudi Arabia,Roh Elbas Gang,2574,1.08,1.1,Valorant
XYTA,Great Britain,genetics,332,1.01,0.84,Valorant
maeVe,Denmark,Tricked,12606,0.98,0.96,CSGO
hesh,Canada,Clickin' Chicken,436,0.68,0.72,Valorant
clax,Russia,Trident,7149,1.01,0.99,CSGO
CortezZ,India,Kill To Win,1760,0.93,0.9,Valorant
Sway,India,Couldn't Care Less,1293,1.11,1.12,Valorant
ALEX,United Kingdom,LDLC,27531,0.99,1.0,CSGO
flAme,Kazakhstan,OneWay,3432,0.96,0.97,CSGO
Social,United States,UP NEXT,3980,0.81,0.91,Valorant
Vasili,Spain,Team Puñeta,1002,1.03,1.04,Valorant
impsta,United States,Eanix,5801,0.94,0.95,CSGO
Stev0se,Belgium,EC Brugge,5829,0.98,0.98,CSGO
W4RTZ,Brazil,Raiju Esports,375,0.64,0.7,Valorant
SnypeR,Australia,Athletico,3765,0.87,0.87,CSGO
xyN,Great Britain,POWER,332,1.39,1.16,Valorant
Westmelon,China,Lynn Vision,5497,1.05,1.05,CSGO
Quake,India,Team Villainous,537,0.94,0.96,Valorant
nyarks,Philippines,KOMOREBI HEARTS,384,0.84,0.81,Valorant
ClpG,Turkey,Beykent E-Sports,627,1.08,1.0,Valorant
Mi5ERY,China,FIVE,3991,0.91,0.93,CSGO
Knight,Algeria,Monsters have hearts,680,0.81,0.91,Valorant
moonsh1n3,Finland,NOTBAD,3883,0.96,0.96,CSGO
LEVI,Latin America,WAP Esports,594,1.1,1.03,Valorant
monsoo,Colombia,MRX,1050,0.79,0.82,Valorant
mantuu,Poland,OG,16657,1.21,1.13,CSGO
Theory,Colombia,Bodega Blade,1144,1.15,1.1,Valorant
qqu,Netherlands,Piercer Esports,1228,0.88,0.93,Valorant
Stealthy,Canada,GunsForHire,2078,1.25,1.08,Valorant
Subiboo,Latin America,Butterfly Effect Fem,402,1.1,1.0,Valorant
wayLander,Russia,FlipSid3,20857,0.89,0.91,CSGO
spaydeR,Mexico,QuetzaL,4672,0.92,0.93,CSGO
mynio,Poland,Wisla Krakow,19157,0.91,0.93,CSGO
Banditoe,United States,Dienda,1620,1.3,1.14,Valorant
Neon,United States,Akrew,1256,1.33,1.23,Valorant
Trick,United States,DarkZero Esports,2225,1.01,1.07,Valorant
Star1og,China,Number One Player,445,0.75,0.73,Valorant
5AMCS,Canada,Stanky Bois,540,0.64,0.72,Valorant
rigoN,Switzerland,c0ntact,4825,1.01,1.04,CSGO
Olzerr,Chile,Pampas,656,1.33,1.13,Valorant
shinobi,Mongolia,D13,4607,0.89,0.91,CSGO
NcSlasher,Indonesia,Onic Esports,849,0.99,0.98,Valorant
Welshy,United States,Big Frames,3833,0.88,0.91,CSGO
falltw,Russia,Case Esports,812,1.17,1.09,Valorant
Sergiz,Ukraine,Akuma,11218,1.02,0.98,CSGO
RZU,United States,Triumph,8881,0.95,0.96,CSGO
4Gruch,Europe,kokpiT,473,1.22,1.19,Valorant
Obnoks,Germany,BIG,603,1.05,1.06,Valorant
BromaS,Spain,Team Heretics,362,0.98,0.91,Valorant
Forgotten,Europe,Sabres Impact,306,1.24,1.18,Valorant
pipsoN,Russia,XPC,2875,0.92,0.92,CSGO
JonY BoY,Argentina,Furious,10643,1.06,1.04,CSGO
nAts,Russia,M3 Champions,406,1.11,1.08,Valorant
PITER56,Poland,DNN.gg,454,0.79,0.87,Valorant
ryoko,Philippines,Vivace,354,0.9,1.0,Valorant
akez,Norway,777,9605,0.9,0.92,CSGO
snowing,Canada,ATK Mode,480,0.84,0.88,Valorant
pesadelo,Brazil,TeamOne,11333,0.95,0.97,CSGO
shelbyN,Brazil,eBRO GAMING,571,0.97,0.98,Valorant
f6tal,Russia,noOrg,361,1.31,1.22,Valorant
cLb,Vietnam,24BHB,3572,0.95,0.95,CSGO
ANDRES,Romania,ThePawBrothers,329,1.18,1.26,Valorant
Skayuf,Latvia,GiefKalash,357,1.08,0.93,Valorant
10X,South Korea,HolyMolly,858,1.07,1.04,Valorant
Touven,Turkey,Galatasaray Espor,943,1.08,1.11,Valorant
yazmyn,Germany,Peeposhy,378,0.97,1.0,Valorant
soulcas,Great Britain,Team Liquid,558,0.92,0.94,Valorant
oliff,Australia,FURY,3121,1.05,1.04,CSGO
Perfecto,Russia,Natus Vincere,15304,1.03,0.98,CSGO
alter,United States,Bad News Bears,7211,0.99,1.0,CSGO
serving,Canada,Archons,4924,1.12,1.08,Valorant
Hobbit,Kazakhstan,Gambit,27440,1.11,1.07,CSGO
ALZ,China,Number One Player,412,0.74,0.75,Valorant
NOPEEJ,Portugal,OFFSET,7817,1.05,1.01,CSGO
juricM,Serbia,GamePub,4985,0.83,0.87,CSGO
Hakane,Philippines,FUMA Ladies,411,1.05,1.02,Valorant
Capt4inMol,South Korea,endless Mythology,513,1.18,1.19,Valorant
dgzin,Brazil,Gamelanders Blue,320,1.16,1.11,Valorant
Nhatthong2k,Vietnam,An Phat Computer,1464,1.17,1.16,Valorant
cosmeeeN,Romania,Epsilon,8310,1.2,1.16,CSGO
UnK,Brazil,Bravos,3037,0.99,0.97,CSGO
VPNCNP,Turkey,Thunderbolts Gaming,1046,1.19,1.13,Valorant
sarah,Europe,Sabres Impact,306,1.2,1.16,Valorant
mertz,Denmark,North Academy,25333,1.16,1.1,CSGO
OneSnipeKO,Canada,Echo Alternative,1407,1.2,1.07,Valorant
Petra,Netherlands,XSET,2487,1.16,1.13,CSGO
Insane,China,EHOME,7871,0.94,0.95,CSGO
pan1K,Australia,Ground Zero,8476,1.01,1.01,CSGO
Jayzwalkingz,Sweden,fnatic Academy,8839,0.97,0.96,CSGO
Eppz,Sweden,Angry Titans,1420,1.01,1.01,Valorant
V4D1M,Russia,Invictus,8236,1.11,1.06,CSGO
zekken,United States,XSET,2072,1.18,1.16,Valorant
rmL,Hungary,TRICKED,2745,0.81,0.83,CSGO
tatazin,Brazil,paiN,19147,1.08,1.01,CSGO
Mjay,United States,Man I Love Fwogs,693,1.0,1.1,Valorant
icy,Canada,Cosmic Divide,2316,1.04,0.98,Valorant
Pro.,Philippines,Bren,8534,0.99,0.97,CSGO
Grmekista,Slovenia,Diamant Esports,520,0.84,0.88,Valorant
Shootah,United States,Solo,392,1.13,1.11,Valorant
Oscar,Sweden,GOODFOR1,712,1.1,1.07,Valorant
uNdo,Belarus,Unique,11246,0.95,0.94,CSGO
splashske,Singapore,Watermelon Sugar,909,1.1,1.04,Valorant
Anqh,Paraguay,Diablada Esports,540,0.9,0.94,Valorant
Jamie,Great Britain,Resurgence,790,1.18,1.14,Valorant
kipp,Canada,TEAM USEC,1032,0.86,0.88,Valorant
Hydra,United States,Frag Hunters,1174,1.09,1.01,Valorant
zeeq,Malaysia,Kingsmen,538,0.98,0.96,Valorant
Sferon,Poland,Ungentium,1094,1.05,1.02,Valorant
Shane,United States,ZuhKingdom,1310,0.97,0.97,Valorant
watasink,Russia,BOTTOM OF THE BOTTLE,1164,1.2,1.17,Valorant
y0shimitsu,France,F9 Hetic,351,0.75,0.84,Valorant
blu,Brazil,Sem Duelista,1500,0.95,0.92,Valorant
Sarastarr,United States,Assent White,1470,0.89,0.93,Valorant
f0rest,Sweden,Dignitas,49895,1.17,1.11,CSGO
ZmjjKK,China,Royal Never Give Up,2013,1.35,1.28,Valorant
Adam9130,United Kingdom,GamerLegion,7603,0.85,0.88,CSGO
TeddyIsFluffy,Canada,Unbind Crouch,300,1.0,1.06,Valorant
Freyy,Poland,NOM eSports,707,1.12,1.06,Valorant
koalanoob,Canada,Ghost Gaming,2262,1.43,1.3,Valorant
HUBBS,Latin America,CANDELARIA GAMING,498,1.03,0.99,Valorant
Williepoo,Canada,Logan Paulers,2082,1.02,1.0,Valorant
kRYSTAL,Germany,PENTA,46508,0.9,0.9,CSGO
zoloCRAZY,Bangladesh,Exceeli Esports,1160,1.12,1.09,Valorant
Toronto,Turkey,Solo,459,1.04,1.12,Valorant
Decay,Canada,SHOWRUNNERS,3038,0.91,0.92,Valorant
yongled,Canada,ATK Mode,786,0.73,0.76,Valorant
STUNNING,Europe,1gameandwegohome,356,0.88,0.87,Valorant
NOFEAR,Hungary,Rock,3432,1.03,1.01,CSGO
baddyG,Poland,Solo,781,1.18,1.2,Valorant
krain,Brazil,Liberty,303,1.16,1.01,Valorant
Carbyn,United States,Astra Sect,3198,0.89,0.91,Valorant
Senpai,Lebanon,Yalla,3180,0.98,0.98,CSGO
max,Uruguay,9z,11037,1.05,1.02,CSGO
Atom,Germany,DIVIZION,508,0.85,0.92,Valorant
laddermoves,Canada,Aspyre Entertainment,2055,1.12,1.04,Valorant
sickLy,Colombia,Vault,6317,0.98,0.96,CSGO
Dark3st,United States,Fans Money Crew,3746,1.07,1.13,Valorant
mist,Canada,OneShot Esports,1299,0.8,0.84,Valorant
bnc,Brazil,WePlayGames,4853,0.91,0.92,CSGO
1DANimal,United States,Kennesaw State University,942,0.86,0.88,Valorant
Nirenu,Turkey,Zero Zone,455,1.08,1.02,Valorant
bLitz,Mongolia,Checkmate,2858,1.06,1.06,CSGO
ezznap,Colombia,Penguins the night,1678,1.13,1.11,Valorant
Fizzy,Portugal,Team BDS,643,1.08,1.08,Valorant
szimpli,Hungary,Solo,544,1.24,1.22,Valorant
meejaey,Indonesia,GLONKS,2744,1.17,1.12,Valorant
NaTTsu,Kuwait,redCore,651,1.44,1.33,Valorant
diaamond,Canada,BOOSTER SEAT GAMING,1326,1.11,1.1,Valorant
Lana,Canada,w wey warriors,609,1.04,1.03,Valorant
spasz,Brazil,Bomb Crypto,626,1.11,1.0,Valorant
Yum07,Canada,The Demons,2598,0.92,0.96,Valorant
soju,Australia,Nebula,780,0.87,0.85,Valorant
emode,Canada,RONIN,4261,0.83,0.86,CSGO
VKLL,France,EnVyUs Academy,6474,0.96,0.96,CSGO
JazzyB,Canada,Mugi,966,0.95,0.92,Valorant
Melllxz,Canada,Spectral Esports Purple,644,0.6,0.61,Valorant
penny,Canada,Version1,1148,1.36,1.2,Valorant
Acronix,Canada,Valor Esports,363,1.1,1.0,Valorant
morelz,Poland,PRIDE,27108,0.99,0.99,CSGO
Sync,Australia,Athletico,6305,0.95,0.95,CSGO
Akashi,Vietnam,CERBERUS Esports,745,0.9,0.88,Valorant
RICIOLI,Brazil,SWS,3129,0.9,0.9,CSGO
SANJI,Uzbekistan,Virtus.pro,19295,0.93,0.92,CSGO
freakazoid,United States,Swole Patrol,22265,1.0,1.0,CSGO
DavCost,Russia,Spirit,29193,1.09,1.05,CSGO
oSee,United States,Extra Salt,22946,1.16,1.09,CSGO
AE,China,EMP,7813,1.05,1.06,CSGO
asmo,Germany,ALTERNATE aTTaX,6696,0.89,0.92,CSGO
donQ,Spain,Movistar Riders,8975,1.0,0.98,CSGO
reiko,Poland,HONORIS,6452,1.02,1.05,CSGO
Jimmy,Taiwan,TTSH,544,0.73,0.84,Valorant
fenvicious,Russia,Unique,19059,1.01,1.0,CSGO
Badger,Canada,Bird Gang,418,1.13,1.02,Valorant
Kalkattaja,Finland,MANGO,430,0.89,0.92,Valorant
Slvr,Mexico,Worst Generation,324,0.94,1.1,Valorant
AM3LIE,Russia,Odium,472,0.92,0.89,Valorant
soLo,Serbia,iNation,2811,0.94,0.94,CSGO
kur0,Japan,Reignite,446,0.99,1.02,Valorant
NORGAC,Russia,PURPURE,558,0.95,0.9,Valorant
Smurfette,Turkey,Guild X,812,1.35,1.31,Valorant
HEMMORJAY,Russia,HATALANTE,1312,1.02,1.05,Valorant
Legedien,Canada,Solo,624,0.97,0.94,Valorant
Lzg,Brazil,Real Esports,1002,0.94,0.91,Valorant
ASDFasdf,Brazil,D4Rk 4RMY,438,1.1,1.13,Valorant
melyA,Pakistan,No Face,648,0.86,0.86,Valorant
yuurih,Brazil,FURIA,23462,1.19,1.12,CSGO
ropz,Estonia,mousesports,26414,1.2,1.12,CSGO
wizard,Australia,Kings,6628,1.01,1.0,CSGO
Mikasie,Philippines,Chill Lang,884,0.96,1.01,Valorant
RiseN,Indonesia,WAY Esports,366,0.84,0.86,Valorant
jitter,United States,Secret Club,4314,0.99,1.0,CSGO
shen,Canada,Team 1337,5181,1.06,1.07,Valorant
NoMan,Hong Kong,All Born to Clutch,1176,1.12,1.11,Valorant
Hollywood,Canada,AIMPUNCH.,733,1.24,1.19,Valorant
Delta,South Korea,Maru Gaming,739,0.93,0.94,Valorant
womGrath,Indonesia,Team Frog,335,1.1,0.97,Valorant
SteMpy,Great Britain,Reborn,828,0.92,1.01,Valorant
lykann,Thailand,Quintuplet,358,1.18,1.08,Valorant
Guesty,Great Britain,Into The Breach,348,0.84,0.89,Valorant
VINI,Brazil,FURIA,22908,0.99,0.99,CSGO
Any,Kazakhstan,5BOT,336,1.27,1.2,Valorant
LAUTA,Latin America,EXCELLENT ERA,891,1.13,1.01,Valorant
Pompano,Latin America,Panzones Gang,884,1.29,1.17,Valorant
Holy9Nine,Indonesia,NOMADEN Blu,373,0.82,0.84,Valorant
v1N,Netherlands,Defusekids,4816,0.97,0.95,CSGO
Felix,South Korea,HolyMolly,858,0.9,0.9,Valorant
Blitz,Australia,Flashpoint,1396,1.06,1.06,Valorant
0i,China,After,12376,0.96,0.96,CSGO
Bgg,Russia,Wave Esports,910,1.06,0.97,Valorant
Fuzari,Brazil,Gamelanders Blue,320,0.99,0.93,Valorant
DiMKE,Serbia,ONYX,13913,1.06,1.04,CSGO
clutchyy,New Zealand,PEACE,1191,0.77,0.83,Valorant
Backing Vocal,Brazil,Allow Gaming,456,0.94,0.93,Valorant
alca,Chile,Border Monsters,629,1.05,1.08,Valorant
Me3za,Egypt,HOLY GOAT,426,0.77,0.81,Valorant
Twinx,Denmark,Lyngby Vikings,6062,1.0,0.97,CSGO
jinNy,Thailand,MAD Army,1294,1.25,1.16,Valorant
Lemming,Russia,VeselieVintovki,543,0.98,0.96,Valorant
vora,Canada,Team Rocket,989,1.13,1.11,Valorant
H4RR3,Norway,777,14244,0.92,0.94,CSGO
NARTZIE,Tunisia,Team Fusion,670,1.14,1.16,Valorant
Stormy,Russia,noOrg,361,1.03,1.0,Valorant
leonzhett,Argentina,Ganhamos,2766,1.21,1.12,Valorant
stellar,United States,SoaR,1278,1.29,1.14,Valorant
maryna,United States,ARI’S MONEY CREW,952,1.01,1.0,Valorant
effys,Canada,FRENCH CANADIANS,6700,0.92,0.92,CSGO
Bobovo,Canada,Pho Real,4796,1.1,1.1,Valorant
Titus,Canada,Digital,594,1.13,1.04,Valorant
Pterodactylsftw,United States,Solaire,351,1.47,1.26,Valorant
Xzyo,Great Britain,Team Name,732,1.0,0.96,Valorant
Campion,United States,Project A,570,1.09,1.1,Valorant
phoon,Canada,Sakura White,4152,0.95,0.94,Valorant
Trajan1sk,Brazil,Não temos um plano,598,0.96,0.97,Valorant
Kaze,Malaysia,ViCi,20459,1.32,1.2,CSGO
xCeeD,United States,The Quest,8089,1.02,1.01,CSGO
neroZ,Europe,CONNEMARA,428,1.29,1.3,Valorant
Julis,Turkey,TFT DEMONZ,340,1.06,1.03,Valorant
BennyF15,Great Britain,MORE ATTRACTIVE THAN YOU L,303,0.81,0.85,Valorant
Foxz5July,Vietnam,The Mad Men 2,994,0.72,0.8,Valorant
iRdy,South Korea,World Game Star,640,1.09,0.96,Valorant
TOFH,Canada,Girl Kissers,1662,1.01,1.06,Valorant
reinzo,Indonesia,Godfather,504,0.79,0.85,Valorant
Laski,United States,subtLe,3886,0.99,0.97,CSGO
Abongcs,Indonesia,Myth,746,1.11,1.05,Valorant
xhum0n,Singapore,Excelsa,738,1.14,1.18,Valorant
rdl,Sweden,n!faculty,3008,0.91,0.93,CSGO
Zill,Canada,Lemonade Stand,2973,0.93,0.95,Valorant
NaNoWfps,World,WAP Esports,374,1.44,1.37,Valorant
Shizue,Brazil,B4 Angels,846,1.17,1.06,Valorant
Lakia,South Korea,IGZIST,395,1.29,1.25,Valorant
Feeqn,Finland,Wave Esports,910,1.08,0.95,Valorant
Clear,World,No Res,618,1.03,1.0,Valorant
GODLIKE,South Korea,AUTOCRACY,1280,0.75,0.79,Valorant
fara,Chile,Rejected,5678,0.96,0.97,CSGO
callum_murray,Australia,FURY,3864,0.91,0.93,CSGO
LotzPlayz,Canada,ValorsGG,1022,1.16,1.1,Valorant
reyouRyu,Philippines,Alpha Esports Pro,580,0.91,0.87,Valorant
blurred,Philippines,GBP Esports,1916,1.07,1.08,Valorant
psychowinn,United States,Invicta,768,0.67,0.74,Valorant
flomaster,Kazakhstan,zARLANS,3307,1.1,1.07,CSGO
koldamenta,Spain,Guild Esports,431,0.79,0.85,Valorant
zevy,Brazil,Sharks,3506,1.21,1.13,CSGO
MonttY,Slovakia,eXtatus,13451,1.04,1.02,CSGO
bee,United States,"""Bee's Money Crew""",4520,0.98,0.96,CSGO
shion,Brazil,Liberty,303,1.02,0.96,Valorant
Mady,United States,Misfits Black,658,0.7,0.78,Valorant
Orly,Venezuela,Barcelona Esports,418,0.79,0.87,Valorant
Mempho,Latin America,ECG,1396,1.09,1.18,Valorant
zhokiNg,China,ViCi,30044,1.07,1.06,CSGO
ELUSIVE,South Africa,Bravado,9975,1.01,0.97,CSGO
PKHI,Thailand,47 Gaming,718,1.16,1.17,Valorant
bNhardneja,Brazil,Inter de Limão,1035,1.05,0.95,Valorant
DeepMans,Turkey,Wave Esports,910,1.42,1.31,Valorant
zemp,Australia,Ground Zero,4640,1.04,1.05,CSGO
